source_timestamp,job_id,cell_name,part_number,station_name,activity_name,activity_value,ewma,mean,stddev,z_prev,L,lambda_,sigma_ewma,ucl,lcl,drift
2026-09-11 04:30:16+00:00,2669130,C6,313539022222,174D,ca_shaft_nut_torque,1.98,2.127446103937967,2.148215613382899,0.12247059421624276,2.130455208099966,2.0,0.02,0.011531381098483106,2.1712783755798655,2.125152851185933,0
2026-09-11 04:30:59+00:00,2669132,C6,313539022222,174D,ca_shaft_nut_torque,2.18,2.1284971818592076,2.148215613382899,0.12247059421624276,2.127446103937967,2.0,0.02,0.01156315907163793,2.171341931526175,2.1250892952396234,0
2026-09-11 04:31:41+00:00,2669133,C6,313539022222,174D,ca_shaft_nut_torque,2.02,2.1263272382220233,2.148215613382899,0.12247059421624276,2.1284971818592076,2.0,0.02,0.011593596639762858,2.171402806662425,2.1250284201033733,0
2026-09-11 04:32:23+00:00,2669134,C6,313539022222,174D,ca_shaft_nut_torque,2.13,2.126400693457583,2.148215613382899,0.12247059421624276,2.1263272382220233,2.0,0.02,0.01162275384304382,2.1714611210689867,2.1249701056968116,0
2026-09-11 04:34:01+00:00,2669135,C6,313539022222,174D,ca_shaft_nut_torque,2.18,2.127472679588432,2.148215613382899,0.12247059421624276,2.126400693457583,2.0,0.02,0.011650687729142024,2.171516988841183,2.124914237924615,0
2026-09-11 04:34:43+00:00,2669136,C6,313539022222,174D,ca_shaft_nut_torque,2.4,2.132923225996663,2.148215613382899,0.12247059421624276,2.127472679588432,2.0,0.02,0.011677452529057782,2.1715705184410146,2.1248607083247837,0
2026-09-11 04:36:09+00:00,2669137,C6,313539022222,174D,ca_shaft_nut_torque,2.21,2.1344647614767296,2.148215613382899,0.12247059421624276,2.132923225996663,2.0,0.02,0.011703099820293819,2.171621813023487,2.1248094137423115,0
2026-09-11 04:36:43+00:00,2669138,C6,313539022222,174D,ca_shaft_nut_torque,1.99,2.131575466247195,2.148215613382899,0.12247059421624276,2.1344647614767296,2.0,0.02,0.011727678678444603,2.1716709707397883,2.12476025602601,0
2026-09-11 04:37:25+00:00,2669139,C6,313539022222,174D,ca_shaft_nut_torque,2.4,2.136943956922251,2.148215613382899,0.12247059421624276,2.131575466247195,2.0,0.02,0.011751235818219125,2.171718085019337,2.124713141746461,0
2026-09-11 04:38:08+00:00,2669140,C6,313539022222,174D,ca_shaft_nut_torque,2.02,2.1346050777838057,2.148215613382899,0.12247059421624276,2.136943956922251,2.0,0.02,0.011773815724800277,2.1717632448324995,2.1246679819332988,0
